name,retinue,weapon,shield,armor,ranged,has_tiltyard,size,extra_tags,upkeep_per_retinue,playstyle,tiltyard_mastery,pursuits,military_pursuit_count,domain_count
"Sgt/Morningstar/Tower/FullPlate [MiMiStM, (EInd, SProw, NPie, NCun), Serr, Temp]|M7",Sergeant,Morningstar,Tower Shield,Full Plate,,False,25,"Parry +1,Serrated,Immune Blocked,MaxInit3,Init +1,Parry,Seize: first,Tempered,Crit 8",1000,,False,Academy|Animal Husbandry|Armory|Blacksmith|Carpentry|Forge|Furnace|Gilded Foundry|Joinery|Levy Hall|Master Workshop|Ministry of Military Strategy|Tannery|University|War College,7,16
"Sgt/Flail+Crossbow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,Flail,,Cloth,Crossbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1600,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Levy Hall|Tiltyard|War College,7,12
"Sgt/ShortSword/Tower/Chain [(EInd, EProw, NPie, NCun), Nimble, Serr]|M7",Sergeant,Short Sword,Tower Shield,Chainmail,,False,25,"Immune Blocked,Parry,Nimble,Serrated",1000,,False,Academy|Animal Husbandry|Armory|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Joinery|Levy Hall|Master Workshop|Tannery|War College,7,12
"Sgt/Daggers/Chain [(RInd, EProw, NPie, NCun), Nimble, Recover 8]|M7",Sergeant,Daggers,,Chainmail,,False,25,"Immune Blocked,Parry,Nimble,Recover 8",1400,,False,Academy|Animal Husbandry|Apothecary|Armory|Blacksmith|Conditioning Field|Furnace|Herb Garden|Levy Hall|Tannery|War College,7,9
"Sgt/ShortSword+Javelin/Targe/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,Short Sword,Targe Shield,Cloth,Javelin,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1400,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Levy Hall|Tiltyard|War College,7,9
"Sgt/Spears/Kite/FullPlate [PrI, (EInd, EProw, SPie, NCun), Shake+1, Temp]|M7",Sergeant,Spears,Kite Shield,Full Plate,,False,25,"Parry,Tempered,Immune Blocked,Shake +1,Resolute",400,,False,Academy|Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Furnace|Gilded Foundry|Joinery|Levy Hall|Preceptory|Tannery|War College,7,22
"Sgt/ShortSword+HuntBow/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,Short Sword,Tower Shield,Cloth,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1400,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Levy Hall|Tiltyard|War College,7,12
"Sgt/Lance/Buckler/Leather [(EInd, EProw, NPie, RCun), Nimble, Poison]|M7",Sergeant,Lance,Buckler Shield,Leather,,False,25,"Immune Blocked,Parry,Nimble,Poison",1300,,False,Academy|Alchemy|Animal Husbandry|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Joinery|Levy Hall|Tannery|Toxicarium|War College,7,15
"Sgt/Flail/Tower/Cloth [(EInd, EProw, NPie, NCun), Nimble, Recover 8]|M7",Sergeant,Flail,Tower Shield,Cloth,,False,25,"Immune Blocked,Parry,Nimble,Recover 8",1600,,False,Academy|Apothecary|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Herb Garden|Joinery|Levy Hall|War College,7,12
"Sgt/Cudgel/FullPlate [MiMiStM, (EInd, SProw, NPie, NCun), Recover 8, Temp]|M7",Sergeant,Cudgel,,Full Plate,,False,25,"Parry +1,Recover 8,Immune Blocked,MaxInit3,Init +1,Parry,Seize: first,Tempered,Crit 8",1400,,False,Academy|Animal Husbandry|Apothecary|Armory|Blacksmith|Furnace|Gilded Foundry|Herb Garden|Levy Hall|Ministry of Military Strategy|Tannery|University|War College,7,16
"Sgt/BattleAxe+Longbow/Cloth (TY) [RoPaM, (RInd, SProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte]|M7",Sergeant,Battle Axe,,Cloth,Longbow,True,25,"Parry +1,Nimble,Immune Unwieldy,Immune Blocked,Immune Strain,Parry,Drilled,Riposte,Florentine",1600,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Grand Tournament|Levy Hall|Royal Pavilion|Tiltyard|War College,7,13
"Sgt/Lance/Kite/Leather [(EInd, EProw, NPie, NCun), Nimble, Serr]|M7",Sergeant,Lance,Kite Shield,Leather,,False,25,"Immune Blocked,Parry,Nimble,Serrated",1000,,False,Academy|Animal Husbandry|Armory|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Joinery|Levy Hall|Master Workshop|Tannery|War College,7,12
"Sgt/Flail/Cloth (DW) [(RInd, EProw, NPie, NCun), DW, Florentine, ImmU, Nimble]|M7",Sergeant,Flail,,Cloth,,True,25,"Nimble,Immune Unwieldy,Parry,Dual Wield,Immune Blocked,Florentine",1800,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Levy Hall|Tiltyard|War College,7,9
"Sgt/Cavalry Spear/Kite/FullPlate [(EInd, EProw, NPie, NCun), Nimble, Serr, Temp]|M7",Sergeant,Cavalry Spear,Kite Shield,Full Plate,,False,25,"Nimble,Parry,Tempered,Serrated,Immune Blocked",1000,,False,Academy|Animal Husbandry|Armory|Blacksmith|Carpentry|Conditioning Field|Furnace|Gilded Foundry|Joinery|Levy Hall|Master Workshop|Tannery|War College,7,12
"Sgt/FarmTools/Buckler/Cloth [(RInd, EProw, EPie, RCun), Enduring, Nimble, Poison, Rec 6, Recover 7, Recover 8, Shake+1]|M7",Sergeant,Farm Tools,Buckler Shield,Cloth,,False,25,"Enduring,Nimble,Recover 8,Immune Blocked,Recover 7,Poison,Recover 6,Parry,Shake +1",1400,,False,Academy|Alchemy|Apothecary|Carpentry|Conditioning Field|Herb Garden|Hospitaller|Infirmary|Joinery|Levy Hall|Toxicarium|War College,7,18
"Sgt/Pike/Chain [(RInd, EProw, NPie, NCun), Nimble, Recover 8]|M7",Sergeant,Pike,,Chainmail,,False,25,"Immune Blocked,Parry,Nimble,Recover 8",1400,,False,Academy|Animal Husbandry|Apothecary|Armory|Blacksmith|Conditioning Field|Furnace|Herb Garden|Levy Hall|Tannery|War College,7,9
"Sgt/FarmTools/Tower/Cloth [(EInd, EProw, NPie, NCun), Nimble, Recover 8]|M7",Sergeant,Farm Tools,Tower Shield,Cloth,,False,25,"Immune Blocked,Parry,Nimble,Recover 8",1600,,False,Academy|Apothecary|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Herb Garden|Joinery|Levy Hall|War College,7,12
"Sgt/Pitchfork+HuntBow/Cloth (TY) [MiMiStM, (NInd, SProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,Pitchfork,,Cloth,Hunting Bow,True,25,"Parry +1,Nimble,Immune Unwieldy,Immune Blocked,MaxInit3,Crit 8,Seize: first,Parry,Init +1,Florentine",1600,,False,Academy|Carpentry|Coliseum|Conditioning Field|Fletchery|Levy Hall|Ministry of Military Strategy|Tiltyard|University|War College,7,10
"Sgt/Spears/Targe/Chain [(RInd, EProw, NPie, NCun), Nimble]|M7",Sergeant,Spears,Targe Shield,Chainmail,,False,25,"Immune Blocked,Parry,Nimble",1200,,False,Academy|Animal Husbandry|Armory|Blacksmith|Carpentry|Conditioning Field|Furnace|Joinery|Levy Hall|Stable|Tannery|War College,7,9
"Sgt/Flail/Tower/Chain [(EInd, EProw, NPie, NCun), Nimble]|M7",Sergeant,Flail,Tower Shield,Chainmail,,False,25,"Immune Blocked,Parry,Nimble",1200,,False,Academy|Animal Husbandry|Armory|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Joinery|Levy Hall|Stable|Tannery|War College,7,12
"Sgt/FarmTools/Leather [OuInPoM, (NInd, EProw, NPie, SCun)]|M7",Sergeant,Farm Tools,,Leather,,False,25,"Parry,confers:Blocked,Outrider: every,Immune Blocked,confers:Strain",1600,,False,Academy|Animal Husbandry|Caravanery|Cipher Chamber|Levy Hall|Outrider Intercept Post|Stable|Tannery|War College,7,16
"Sgt/Halberd+Longbow/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,Halberd,,Cloth,Longbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1600,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Levy Hall|Tiltyard|War College,7,9
"Sgt/HuntBow/Cloth [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,Farm Tools,,Cloth,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1600,,False,Academy|Carpentry|Coliseum|Conditioning Field|Fletchery|Levy Hall|Stable|Tiltyard|War College,7,6
"Sgt/2HBastard+HuntBow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,2HBastard,,Cloth,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1600,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Levy Hall|Tiltyard|War College,7,12
"Sgt/Cavalry Spear/Targe/FullPlate [(EInd, EProw, NPie, NCun), Nimble, Serr, Temp]|M7",Sergeant,Cavalry Spear,Targe Shield,Full Plate,,False,25,"Nimble,Parry,Tempered,Serrated,Immune Blocked",1000,,False,Academy|Animal Husbandry|Armory|Blacksmith|Carpentry|Conditioning Field|Furnace|Gilded Foundry|Joinery|Levy Hall|Master Workshop|Tannery|War College,7,12
"Sgt/Pike+Javelin/Cloth (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,Pike,,Cloth,Javelin,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1600,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Levy Hall|Tiltyard|War College,7,9
"Sgt/Arming/Tower/Leather [(EInd, EProw, NPie, NCun), Nimble, Serr]|M7",Sergeant,Arming Sword,Tower Shield,Leather,,False,25,"Immune Blocked,Parry,Nimble,Serrated",1200,,False,Academy|Animal Husbandry|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Joinery|Levy Hall|Master Workshop|Tannery|War College,7,12
"Sgt/Cavalry Spear/Kite/Leather [RoPaI, (RInd, SProw, NPie, NCun)]|M7",Sergeant,Cavalry Spear,Kite Shield,Leather,,False,25,"Immune Blocked,Parry,Immune Strain",1200,,False,Academy|Animal Husbandry|Armory|Blacksmith|Carpentry|Furnace|Joinery|Levy Hall|Royal Pavilion|Stable|Tannery|War College,7,13
"Sgt/WarHammer+Crossbow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,War Hammer,,Cloth,Crossbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1600,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Levy Hall|Tiltyard|War College,7,12
"Sgt/Arming+Crossbow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,Arming Sword,,Cloth,Crossbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1600,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Levy Hall|Tiltyard|War College,7,12
"Sgt/ShortSword/Kite/Leather [OuInPoI, (RInd, EProw, NPie, SCun)]|M7",Sergeant,Short Sword,Kite Shield,Leather,,False,25,"Parry,confers:Blocked,Immune Blocked,Outrider: once,confers:Strain",1200,,False,Academy|Animal Husbandry|Armory|Blacksmith|Carpentry|Furnace|Joinery|Levy Hall|Outrider Intercept Post|Stable|Tannery|War College,7,19
"Sgt/Morningstar/Tower/Leather [RoPaI, (EInd, SProw, NPie, RCun), Poison]|M7",Sergeant,Morningstar,Tower Shield,Leather,,False,25,"Immune Blocked,Parry,Immune Strain,Poison",1300,,False,Academy|Alchemy|Animal Husbandry|Blacksmith|Carpentry|Forge|Furnace|Joinery|Levy Hall|Royal Pavilion|Tannery|Toxicarium|War College,7,19
"Sgt/Flail/Kite/FullPlate [(EInd, EProw, NPie, NCun), Nimble, Serr, Temp]|M7",Sergeant,Flail,Kite Shield,Full Plate,,False,25,"Nimble,Parry,Tempered,Serrated,Immune Blocked",1000,,False,Academy|Animal Husbandry|Armory|Blacksmith|Carpentry|Conditioning Field|Furnace|Gilded Foundry|Joinery|Levy Hall|Master Workshop|Tannery|War College,7,12
"Sgt/Pike/Leather [(RInd, EProw, NPie, NCun), Nimble, Recover 8]|M7",Sergeant,Pike,,Leather,,False,25,"Immune Blocked,Parry,Nimble,Recover 8",1600,,False,Academy|Animal Husbandry|Apothecary|Blacksmith|Conditioning Field|Furnace|Herb Garden|Levy Hall|Tannery|War College,7,9
"Sgt/Flail/Tower/Leather [(EInd, EProw, NPie, NCun), Nimble, Serr]|M7",Sergeant,Flail,Tower Shield,Leather,,False,25,"Immune Blocked,Parry,Nimble,Serrated",1200,,False,Academy|Animal Husbandry|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Joinery|Levy Hall|Master Workshop|Tannery|War College,7,12
"Sgt/Arming+Crossbow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Parry +1, Riposte]|M7",Sergeant,Arming Sword,,Cloth,Crossbow,True,25,"Parry +1,Nimble,Immune Unwieldy,Parry,Riposte,Immune Blocked,Florentine",1600,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Grand Tournament|Levy Hall|Tiltyard|War College,7,12
"Sgt/Flail/Tower/Cloth [RoPaI, (EInd, SProw, NPie, NCun), Recover 8]|M7",Sergeant,Flail,Tower Shield,Cloth,,False,25,"Immune Blocked,Parry,Immune Strain,Recover 8",1600,,False,Academy|Apothecary|Blacksmith|Carpentry|Forge|Furnace|Herb Garden|Joinery|Levy Hall|Royal Pavilion|War College,7,16
"Sgt/Morningstar+Longbow/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,Morningstar,Tower Shield,Cloth,Longbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1400,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Levy Hall|Tiltyard|War College,7,12
"Sgt/Arming/Tower/Chain [(EInd, EProw, NPie, NCun), Nimble]|M7",Sergeant,Arming Sword,Tower Shield,Chainmail,,False,25,"Immune Blocked,Parry,Nimble",1200,,False,Academy|Animal Husbandry|Armory|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Joinery|Levy Hall|Stable|Tannery|War College,7,12
"Sgt/Lance/Kite/Chain [(EInd, EProw, NPie, RCun), Nimble, Poison]|M7",Sergeant,Lance,Kite Shield,Chainmail,,False,25,"Immune Blocked,Parry,Nimble,Poison",1100,,False,Academy|Alchemy|Animal Husbandry|Armory|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Joinery|Levy Hall|Tannery|Toxicarium|War College,7,15
"Sgt/Cavalry Spear/Buckler/Leather [(RInd, EProw, NPie, NCun), Nimble]|M7",Sergeant,Cavalry Spear,Buckler Shield,Leather,,False,25,"Immune Blocked,Parry,Nimble",600,,False,Academy|Animal Husbandry|Blacksmith|Butchery|Carpentry|Conditioning Field|Furnace|Joinery|Levy Hall|Tannery|War College,7,9
"Sgt/Halberd/Chain [(RInd, EProw, NPie, NCun), Nimble, Recover 8]|M7",Sergeant,Halberd,,Chainmail,,False,25,"Immune Blocked,Parry,Nimble,Recover 8",1400,,False,Academy|Animal Husbandry|Apothecary|Armory|Blacksmith|Conditioning Field|Furnace|Herb Garden|Levy Hall|Tannery|War College,7,9
"Sgt/Lance/Kite/FullPlate [(EInd, EProw, NPie, NCun), Nimble, Temp]|M7",Sergeant,Lance,Kite Shield,Full Plate,,False,25,"Immune Blocked,Parry,Nimble,Tempered",400,,False,Academy|Animal Husbandry|Armory|Blacksmith|Butchery|Carpentry|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Levy Hall|Tannery|War College,7,12
"Sgt/Lance/Buckler/Cloth [(EInd, EProw, NPie, NCun), Nimble, Recover 8]|M7",Sergeant,Lance,Buckler Shield,Cloth,,False,25,"Immune Blocked,Parry,Nimble,Recover 8",1600,,False,Academy|Apothecary|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Herb Garden|Joinery|Levy Hall|War College,7,12
"Sgt/Bastard+Longbow/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,Bastard Sword,Tower Shield,Cloth,Longbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1400,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Levy Hall|Tiltyard|War College,7,12
"Sgt/Pitchfork+HuntBow/Leather (TY) [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,Pitchfork,,Leather,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1400,,False,Academy|Animal Husbandry|Carpentry|Coliseum|Conditioning Field|Fletchery|Levy Hall|Tannery|Tiltyard|War College,7,6
"Sgt/Halberd/Leather [MiMiStI, (RInd, SProw, NPie, NCun), Recover 8]|M7",Sergeant,Halberd,,Leather,,False,25,"Parry,Seize: first,Recover 8,Init +1,Immune Blocked,MaxInit3",1600,,False,Academy|Animal Husbandry|Apothecary|Blacksmith|Furnace|Herb Garden|Levy Hall|Ministry of Military Strategy|Tannery|War College,7,13
"Sgt/Pike+Crossbow/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,Pike,,Cloth,Crossbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1600,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Levy Hall|Tiltyard|War College,7,12
"Sgt/Bastard+Crossbow/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M7",Sergeant,Bastard Sword,Tower Shield,Cloth,Crossbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1400,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Levy Hall|Tiltyard|War College,7,12
"Sgt/Bastard/Tower/Cloth [(EInd, EProw, NPie, NCun), Nimble, Recover 8]|M7",Sergeant,Bastard Sword,Tower Shield,Cloth,,False,25,"Immune Blocked,Parry,Nimble,Recover 8",1600,,False,Academy|Apothecary|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Herb Garden|Joinery|Levy Hall|War College,7,12
"Sgt/Spears+Longbow/Targe/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Serr]|M8",Sergeant,Spears,Targe Shield,Cloth,Longbow,True,25,"Nimble,Immune Unwieldy,Parry,Serrated,Immune Blocked,Florentine",1200,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Levy Hall|Master Workshop|Tiltyard|War College,8,12
"Sgt/Daggers/Leather [OuInPoM, (NInd, EProw, NPie, SCun), Poison]|M8",Sergeant,Daggers,,Leather,,False,25,"Parry,confers:Blocked,Outrider: every,Immune Blocked,confers:Strain,Poison",1500,,False,Academy|Alchemy|Animal Husbandry|Caravanery|Cipher Chamber|Furnace|Levy Hall|Outrider Intercept Post|Tannery|Toxicarium|War College,8,16
"Sgt/2HBastard/Cloth [(EInd, EProw, EPie, RCun), Enduring, Nimble, Poison, Rec 6, Recover 7, Recover 8, Serr, Shake+1]|M8",Sergeant,2HBastard,,Cloth,,False,25,"Enduring,Nimble,Recover 8,Serrated,Immune Blocked,Recover 7,Poison,Recover 6,Parry,Shake +1",1400,,False,Academy|Alchemy|Apothecary|Blacksmith|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Levy Hall|Master Workshop|Toxicarium|War College,8,21
"Sgt/Halberd+Javelin/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M8",Sergeant,Halberd,,Full Plate,Javelin,True,25,"Nimble,Immune Unwieldy,Parry,Tempered,Immune Blocked,Florentine",1200,,False,Academy|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Gilded Foundry|Levy Hall|Tannery|Tiltyard|War College,8,12
"Sgt/ShortSword/Targe/FullPlate [MiMiStI, (EInd, SProw, NPie, NCun), Recover 8, Temp]|M8",Sergeant,Short Sword,Targe Shield,Full Plate,,False,25,"Parry,Seize: first,Recover 8,Tempered,Init +1,Immune Blocked,MaxInit3",1200,,False,Academy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Furnace|Gilded Foundry|Herb Garden|Joinery|Levy Hall|Ministry of Military Strategy|Tannery|War College,8,16
"Sgt/BattleAxe+Longbow/Leather (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M8",Sergeant,Battle Axe,,Leather,Longbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1400,,False,Academy|Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Levy Hall|Tannery|Tiltyard|War College,8,9
"Sgt/Spears+Crossbow/FullPlate (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble, Temp]|M8",Sergeant,Spears,,Full Plate,Crossbow,True,25,"Nimble,Immune Unwieldy,Parry,Tempered,Immune Blocked,Florentine",1200,,False,Academy|Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Gilded Foundry|Levy Hall|Tannery|Tiltyard|War College,8,12
"Sgt/ShortSword/Tower/Chain [MiMiStM, (EInd, SProw, NPie, NCun), Recover 8]|M8",Sergeant,Short Sword,Tower Shield,Chainmail,,False,25,"Parry +1,Recover 8,Immune Blocked,MaxInit3,Init +1,Parry,Seize: first,Crit 8",1200,,False,Academy|Animal Husbandry|Apothecary|Armory|Blacksmith|Carpentry|Forge|Furnace|Herb Garden|Joinery|Levy Hall|Ministry of Military Strategy|Tannery|University|War College,8,16
"Sgt/Bastard+Crossbow/Tower/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M8",Sergeant,Bastard Sword,Tower Shield,Leather,Crossbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1200,,False,Academy|Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Levy Hall|Tannery|Tiltyard|War College,8,12
"Sgt/Spears/Tower/Cloth [(EInd, EProw, EPie, RCun), Enduring, Nimble, Poison, Rec 6, Recover 7, Recover 8, Shake+1]|M8",Sergeant,Spears,Tower Shield,Cloth,,False,25,"Enduring,Nimble,Recover 8,Immune Blocked,Recover 7,Poison,Recover 6,Parry,Shake +1",1400,,False,Academy|Alchemy|Apothecary|Blacksmith|Carpentry|Conditioning Field|Forge|Furnace|Herb Garden|Hospitaller|Infirmary|Joinery|Levy Hall|Toxicarium|War College,8,21
"Sgt/WarHammer+Longbow/Leather (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M8",Sergeant,War Hammer,,Leather,Longbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1400,,False,Academy|Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Levy Hall|Tannery|Tiltyard|War College,8,12
"Sgt/2HBastard+Longbow/Cloth (TY) [(EInd, EProw, NPie, RCun), Florentine, ImmU, Nimble, Poison]|M8",Sergeant,2HBastard,,Cloth,Longbow,True,25,"Nimble,Immune Unwieldy,Parry,Florentine,Immune Blocked,Poison",1500,,False,Academy|Alchemy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Levy Hall|Tiltyard|Toxicarium|War College,8,15
"Sgt/Bastard+HuntBow/Tower/Cloth (TY) [RoPaI, (EInd, SProw, NPie, NCun), Florentine, ImmU, Nimble]|M8",Sergeant,Bastard Sword,Tower Shield,Cloth,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Immune Strain,Florentine",1400,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Levy Hall|Royal Pavilion|Tiltyard|War College,8,16
"Sgt/Halberd/Leather [(RInd, EProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M8",Sergeant,Halberd,,Leather,,False,25,"Enduring,Nimble,Recover 8,Immune Blocked,Recover 7,Recover 6,Parry,Shake +1",700,,False,Academy|Alchemy|Animal Husbandry|Apothecary|Blacksmith|Butchery|Conditioning Field|Furnace|Herb Garden|Hospitaller|Infirmary|Levy Hall|Tannery|War College,8,15
"Sgt/Arming+HuntBow/Tower/Cloth (TY) [(EInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M8",Sergeant,Arming Sword,Tower Shield,Cloth,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1400,,False,Academy|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Forge|Furnace|Joinery|Levy Hall|Stable|Tiltyard|War College,8,12
"Sgt/ShortSword+Longbow/Targe/Leather (TY) [(RInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M8",Sergeant,Short Sword,Targe Shield,Leather,Longbow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1200,,False,Academy|Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Fletchery|Furnace|Joinery|Levy Hall|Tannery|Tiltyard|War College,8,9
